,Human,BLEU-1,BLEU-4,ROUGE-L,METEOR,CIDEr,BERTScore,BLEU-1-KPQA,ROUGE-L-KPQA,BERTScore-KPQA
0,4.4444444444444455,0.8571428568979593,0.41113361682245353,0.8571428571428571,0.4690623914381768,3.289372898586857,0.8628851175308228,0.9523539250111136,0.9367947424193357,0.96330726146698
1,5.0,0.5429024507129954,3.933517112506113e-05,0.56656346749226,0.3935090129406989,2.8910798808976312,0.8039262294769287,0.9110209735318292,0.8349316580509912,0.8872607350349426
2,4.285714285714286,0.3894003914708025,2.8646290153654074e-05,0.363095238095238,0.262269846231371,0.9069995256306249,0.617256760597229,0.3697237272847691,0.30361734670065366,0.6845808625221252
3,4.0,0.5362560366140092,0.44827003178420904,0.6472148541114059,0.2709490832531084,2.931330792765423,0.6431893110275269,0.5140334636952675,0.18360822835933227,0.5630223751068115
4,4.875,0.9999999997777782,0.9999999997524806,1.0,1.0,10.0,0.9575396776199341,0.9998137433838922,1.0260580298607556,0.9942243695259094
5,4.0,0.14285714283673484,1.0445522728736978e-12,0.15601023017902813,0.14752678850514617,0.19004337870585125,0.518932580947876,0.4628470851246056,0.6227307283419846,0.7522856593132019
6,5.0,0.8888888886913584,0.596949179054208,0.8888888888888888,0.44513063677296366,5.38358944769159,0.873563289642334,0.9269379389807844,0.9967098588042059,0.9480540752410889
7,5.0,0.8999999999100001,0.8801117366880071,0.9564459930313588,0.6079988948823328,9.483767194598538,0.9585501551628113,0.23392592960219136,1.5218838031575965,0.7282630801200867
8,1.625,0.4999999999375001,4.671379776540978e-05,0.5398230088495575,0.4056082159811552,1.0048986145191765,0.7373402118682861,0.06414520327367264,0.08426188590895055,0.5986993908882141
9,3.7142857142857135,0.36363636360330587,3.1702331381849935e-05,0.4629981024667932,0.23588625285053114,0.8577788823847539,0.6429596543312073,0.6455020049980336,0.6009119600128694,0.807712972164154
10,1.7142857142857142,0.32928698152470126,9.302577370852147e-09,0.44309927360774815,0.21981258783328256,2.0904512093474734,0.7136917114257812,0.034270726500439955,0.5071529199541656,0.46843215823173523
11,3.2,0.4653136123892359,7.5181971713262604e-06,0.5700934579439253,0.1877170598315219,0.750328291768048,0.5897707939147949,0.5353139134130227,0.9093020713153694,0.9194868206977844
12,2.2,0.24902746803170303,4.028261927173181e-09,0.25884016973125884,0.1097758257900246,0.08818032049943274,0.4351315498352051,0.21210471834212527,0.19866526580141675,0.5383973717689514
13,1.1428571428571428,0.1861254449556944,8.092104279933771e-13,0.22803738317757008,0.14805495154885784,0.16912639474732238,0.40497735142707825,0.22015858371437708,0.1760175697708112,0.5042176246643066
14,5.0,0.7499999999062501,5.7212484236409495e-05,0.6747787610619468,0.3632468912717305,1.8114238582453603,0.726254403591156,0.9375056861111483,0.8701838525221698,0.9117276072502136
15,4.714285714285714,0.9999999997142859,0.9999999996672622,1.0,1.0,10.0,0.9674153327941895,0.8668778966394517,0.9859893659386265,0.9946469068527222
16,4.75,0.8749999997812503,0.5946035573327129,0.875,0.9142857142857143,5.3073272734624535,0.9086943864822388,0.9267995356454428,0.9616057741266202,0.9625887274742126
17,3.1428571428571432,0.4150457800528383,8.139165680751944e-13,0.34512022630834516,0.16611967620231372,0.376522258480323,0.5535208582878113,0.3591454943406923,0.23766164919788912,0.6295552253723145
18,3.6,0.44449093232013265,5.1748686720717045e-09,0.33983286908078,0.20077988903863522,0.8943091687650268,0.6032888889312744,0.42844316662018495,0.34542053170310444,0.7045379877090454
19,3.4,0.6618726767729786,0.3628241433602024,0.6984732824427481,0.3961949525685566,3.2551720902634074,0.8090022206306458,0.836025859322516,0.974109201782756,0.9777761101722717
20,2.8,0.4444444443950618,4.032989116198e-05,0.4756335282651072,0.16614596939906973,0.813917032163103,0.6512333750724792,0.12027163590128706,0.5222226734080312,0.5107195377349854
21,4.888888888888889,0.7777777776913581,0.6104735834975106,0.8323586744639376,0.5184381018633104,6.2831704556401675,0.8774926066398621,0.9652825235018482,1.2642585644571303,0.9755690693855286
22,4.888888888888889,0.8668778995025025,0.8668778994617387,0.9222462203023757,0.5508664954900275,9.133665675939254,0.9379298090934753,0.7222562577680758,0.771075127940764,0.9464791417121887
23,3.7142857142857135,0.4285714284489797,5.169731537851542e-05,0.42857142857142855,0.22342890644131963,1.4689527266393119,0.6669785380363464,0.23912175628335217,0.3614960887190333,0.6538418531417847
24,2.6,0.2676307141925876,2.5004094120334952e-05,0.3652694610778443,0.12274166904213932,0.8262724335461995,0.5408051609992981,0.45324329679674186,0.43549721971707556,0.6582307815551758
25,5.0,0.5714285713469389,0.41113361682245353,0.6240409207161125,0.3130823139025152,3.736636920976752,0.6986207962036133,0.8846661139505438,1.010198161158955,0.9434683918952942
26,1.375,0.4999999999000002,0.27776190334014333,0.5,0.22152795919875967,1.8663158909082798,0.595725953578949,0.39003595605639696,0.3133080732617499,0.6703516244888306
27,4.777777777777779,0.8571428568979593,0.48892302227221796,0.8571428571428571,0.4081535928691823,4.810513393854428,0.8861618638038635,0.9763936921941213,0.9300817167883408,0.9728515148162842
28,3.4285714285714284,0.3496726138693459,5.1135185308352715e-09,0.30148270181219106,0.20089909722639196,0.8586901499887993,0.6203837990760803,0.4235818622038243,0.29451928076989764,0.7196524739265442
29,2.6,0.5999999998800002,3.9281465081419535e-05,0.4,0.2233676265554817,1.8173663057604892,0.6175217032432556,0.5682237942084781,0.3227089419755335,0.7160623073577881
30,5.0,0.695986135145402,0.45936133196460516,0.7299145299145299,0.3907599705269111,3.6003161589022827,0.8009551763534546,0.7731735163610521,1.0654536819606588,0.9606469869613647
31,3.0,0.10108844325174288,7.830277143606023e-13,0.12869198312236285,0.1292940438556671,0.21063386153766103,0.5342229008674622,0.46194740577430526,0.5988467198225572,0.7645924091339111
32,3.6,0.28216057486948465,7.308015501613933e-09,0.3034825870646766,0.0880497072852213,0.15620902640916187,0.42385801672935486,0.11920525396845948,0.14169069578001123,0.4896499812602997
33,4.0,0.2195246543498009,1.3910597733719862e-12,0.2953995157384988,0.10702341137123746,0.7621719797530127,0.6420803666114807,0.11439555350440363,0.09482385270419967,0.5995160937309265
34,4.222222222222221,0.555555555432099,0.44632361367485907,0.5555555555555556,0.217358539151301,4.0489163589424635,0.7414907813072205,0.9786934238839763,0.9934106975660822,0.9686141610145569
35,4.571428571428571,0.6065306595104567,0.6065306594674942,0.7721518987341772,0.3792350881548097,7.306938209219065,0.9486539959907532,0.6870467423825298,0.9656537338643091,0.9747670888900757
36,1.5714285714285714,0.33333333322222236,8.633400210215175e-09,0.3333333333333333,0.08165293367903,0.4822479141930472,0.5254963040351868,0.08434643736558194,0.23453730437481374,0.49519333243370056
37,1.125,0.4953587997157158,0.3564026462168299,0.5269978401727862,0.23622456175316123,1.8721097105835074,0.6150561571121216,0.1284492923535939,0.27922599095610484,0.5629079341888428
38,3.5,0.6065306595913276,0.37288786391110273,0.6177215189873417,0.34103446375391905,3.4785081344912077,0.8430108428001404,0.5795782452378476,0.5783850913569667,0.7924023866653442
39,4.222222222222221,0.4295557991369689,5.0763873103497596e-09,0.41216216216216217,0.19413680135192485,0.5661859849457058,0.6579905152320862,0.42710624519705986,0.3519587637190422,0.7531793713569641
40,4.875,0.7142857141836736,0.6147881528345279,0.7800511508951408,0.34670687226587893,6.962450556437477,0.9014667868614197,0.9557275238811487,0.9709574047729513,0.9738797545433044
41,4.625,0.37040911026677725,2.780379138071938e-05,0.33983286908078,0.2714841352724934,1.6156814095574503,0.7193136811256409,0.8588542990536825,0.8232647084546949,0.8466134667396545
42,2.5,0.3619349671419969,4.802616575495893e-09,0.37770897832817335,0.12658320970016315,0.561744605365851,0.5567247271537781,0.2967281611366296,0.26350981011108526,0.6375585198402405
43,3.0,0.25773347948218134,4.46778805234787e-09,0.3070469798657718,0.12463328275164393,0.435924301255758,0.5352104306221008,0.17830703810698134,0.3783243903441907,0.5539990663528442
44,3.6,0.32206169694024794,1.2421889947162098e-12,0.3667334669338677,0.07317073170731707,0.19121590987702547,0.49529746174812317,0.27628983057226614,0.30080503523493735,0.6077345013618469
45,3.0,0.33333333330555565,5.094110795848885e-09,0.4149659863945578,0.24670961471212208,1.113217070239406,0.6975303292274475,0.05348061723135004,1.0634200015760356,0.6021057963371277
46,1.875,0.402192027460507,5.636697234904964e-05,0.48541114058355433,0.14274838222206168,1.0866023343238251,0.6086422204971313,0.3254775032007275,0.37835661036813156,0.5900408029556274
47,1.75,0.5515605639774822,0.4562272069571922,0.6140939597315436,0.34683591969739935,5.2578462571092475,0.7804585099220276,0.12911477200085383,0.816563926853273,0.6064557433128357
48,1.5714285714285714,0.6666666664444446,6.865890476915431e-05,0.5570776255707762,0.3411926157302325,2.8479351053183146,0.7824247479438782,0.5320387926478447,0.29786879488009343,0.6434781551361084
49,3.0,0.3790816622256258,2.9958870692660552e-05,0.4093959731543625,0.22109600966872517,1.9936930134698458,0.7254132628440857,0.1232448460572648,0.408756555596798,0.5793569684028625
50,4.571428571428571,0.38461538458579886,4.131551590743584e-09,0.42287694974003465,0.22496753672339007,0.7314165452761021,0.6873765587806702,0.3588819145861864,0.38745681461398046,0.7282658219337463
51,4.5,0.5515605639774822,3.3856095539221705e-05,0.465648854961832,0.17831584791110486,1.2580522420280382,0.651828944683075,0.6622108203413462,0.5869776135971513,0.8174136281013489
52,4.666666666666667,0.8749999998906252,0.6803749332091918,0.875,0.9142857142857143,6.615478992342309,0.9177539944648743,0.9826628791644982,1.0300760217527336,0.9684880375862122
53,3.0,0.31845836018424906,1.9591602295940595e-05,0.38077403245942576,0.10200006689732195,0.4255111577896275,0.6159770488739014,0.19226398375877865,0.38069432470606335,0.6670367121696472
54,2.8,0.2499999999687501,3.9428091176014585e-09,0.32105263157894737,0.12659549228944245,0.6885449055456415,0.6252071261405945,0.031757860708527624,0.1486651823880107,0.5122857689857483
55,4.875,0.7999999996800004,0.3880684292740513,0.8,0.3571361959045425,4.937380564151466,0.9261952638626099,0.7913240130414597,0.6150411270169266,0.8384893536567688
56,3.4,0.3496726138693459,4.2999394019128214e-09,0.40197693574958815,0.12561345266870927,0.6151299048190753,0.6610783338546753,0.8870823774313722,0.9177119945184669,0.9371715188026428
57,3.7142857142857135,0.3999999999733334,4.841524712673482e-09,0.27758816837315126,0.15142190818400036,0.6021882483352679,0.5192816853523254,0.39877449883645366,0.35493283115109026,0.639741063117981
58,1.25,0.5515605639774822,7.751502103232945e-09,0.5820610687022901,0.21602034369836878,1.0316550372599211,0.59991455078125,0.45723910171603843,0.4046503933532075,0.7020674347877502
59,2.8,0.28216057486948465,2.1318810315106e-09,0.3034825870646766,0.29732449383413395,0.8607564676816108,0.6750892400741577,0.04685144334239485,0.22864008983014408,0.5054095983505249
60,1.875,0.4999999999500001,0.3928146508534767,0.5313588850174217,0.3097761698719282,2.775466870405963,0.6632466912269592,0.2740444301861601,0.20886503181611402,0.6221574544906616
61,2.6,0.3999999999600001,0.2626909894109608,0.42508710801393734,0.16652703813622355,1.540536643697509,0.6928351521492004,0.5062351745039284,0.46010302953259113,0.7905046343803406
62,4.75,0.4999999999375001,4.671379776540978e-05,0.6421052631578947,0.30328232509354,1.3292781178677948,0.8489471673965454,0.4859509750496676,0.6097617995228033,0.8903928995132446
63,4.625,0.8888888886913584,0.7506238535645454,0.8888888888888888,0.92,6.9481605461449565,0.955798864364624,0.9627050037809279,1.063322049608365,0.9888445734977722
64,2.2222222222222223,0.3749999999531251,6.5005932593124986e-09,0.4048672566371681,0.16607258479961468,1.0591897657384868,0.6124749779701233,0.30689532726074603,0.307254982049867,0.6851494908332825
