,Human,BLEU-1,BLEU-4,ROUGE-L,METEOR,CIDEr,BERTScore,BLEU-1-KPQA,ROUGE-L-KPQA,BERTScore-KPQA
0,1.0,0.2857142856734695,6.985342055253716e-09,0.31202046035805625,0.09142003100905752,0.18056536263477935,0.4689575433731079,0.05098865228555394,0.4939233532013998,0.4517691731452942
1,1.6666666666666667,0.6666666665555557,1.220947166871594e-08,0.7393939393939394,0.3521988291408852,2.9234851367555303,0.8358586430549622,0.08915766888719814,0.16672622838492301,0.5159578323364258
2,1.1428571428571428,0.36363636360330587,4.411629358851744e-09,0.31322207958921694,0.1990534245731328,0.8460598048838188,0.6129896640777588,0.4448533827113248,0.3252047941397939,0.6723151206970215
3,3.2,0.38940039143835253,3.63807422753928e-05,0.43571428571428567,0.30069834728091815,0.36856732196868336,0.6199035048484802,0.3635828621815974,0.5785917325170123,0.809573769569397
4,4.875,0.8333333330555557,0.4548019045189752,0.7587064676616916,0.4585628755414325,3.53088307011053,0.8841760754585266,0.9960318551331039,0.982063791420221,0.970665693283081
5,3.2,0.4444444443950618,7.171781506245974e-09,0.5115303983228512,0.2564757130946918,0.5676738602241824,0.5977196097373962,0.8050766218811589,0.7760277684957742,0.9159910678863525
6,1.7777777777777777,0.3333333332777779,8.633400211654075e-09,0.3696969696969697,0.15700959233219644,0.44850037917806396,0.4652785360813141,0.33672993188308575,0.025880781576228293,0.37604907155036926
7,3.0,0.29411764704152255,3.637499566860159e-09,0.40720961281708945,0.21667489823693117,0.09085028313738301,0.551028847694397,0.8926585006047064,0.9288445527627825,0.9392035603523254
8,1.4285714285714286,0.12383969992892904,9.054992803586729e-13,0.13174946004319654,0.025236593059936908,0.021604353282947544,0.40923669934272766,0.028121409271974828,0.09828000169224367,0.4302302598953247
9,1.375,0.5714285712653063,5.555238066175146e-05,0.5714285714285714,0.3309733741923081,0.8769206792457429,0.7088372707366943,0.06956165780407503,0.17053432166888302,0.6815389394760132
10,3.6666666666666665,0.3749999999062502,6.500593258499926e-09,0.375,0.15033302002060675,0.3059968185870797,0.5865978598594666,0.37224526769401345,0.5419653424971035,0.8189489245414734
11,1.25,0.28216057486948465,1.2995693494765325e-12,0.3034825870646766,0.06374501992031874,0.148470333906774,0.47468996047973633,0.18766815681917096,0.2381466782878234,0.5612582564353943
12,2.6666666666666665,0.2857142856734695,1.2421889948936653e-12,0.34366197183098596,0.08333333333333333,0.29773249384958617,0.6482332348823547,0.21116175156423914,0.25247481562048024,0.6522015333175659
13,1.4285714285714286,0.20217688650348561,9.311821291619466e-13,0.2573839662447257,0.07074184415746555,0.05582845290747376,0.4141376316547394,0.1454197831072343,0.21986989784976352,0.5247774124145508
14,3.7142857142857135,0.5488116358745021,5.243581217108207e-05,0.7384987893462469,0.2974034820322676,3.062506253308363,0.8323143720626831,0.449328970558869,0.7272572378356699,0.8113112449645996
15,4.5555555555555545,0.8824969023639716,0.6803749332091918,0.931297709923664,0.46375695341973355,7.6133130193676095,0.9352090954780579,0.969899476078027,0.9804832518488588,0.975215494632721
16,4.875,0.7499999999062501,0.6803749332091918,0.8097345132743362,0.44159979371638974,6.653051562083137,0.8602311611175537,0.9643232239709579,0.9656300643855188,0.9775624871253967
17,3.333333333333333,0.4294155959203306,4.174635264358086e-05,0.48897795591182364,0.2860297377379195,1.647278258719086,0.7427997589111328,0.6232927097909429,0.8812407802784771,0.926813006401062
18,2.4,0.33333333322222236,8.633400210215175e-09,0.3588235294117647,0.16194800923589348,0.7415478843690847,0.605807363986969,0.4314683113725696,0.8730138185923807,0.9324689507484436
19,3.1666666666666665,0.6666666664444446,0.5081327479492447,0.6666666666666666,0.2726425150234403,4.7604741210799295,0.8031722903251648,0.9055732732960019,0.9459532350966505,0.9783206582069397
20,5.0,0.9999999997500004,0.9999999997163694,1.0,1.0,10.0,0.9605085849761963,0.7788007501164049,0.9371373058759387,0.9817003011703491
21,1.0,0.08067401740663026,5.898775977919029e-13,0.10683012259194395,0.025332379608974036,0.005025707741613599,0.430026113986969,0.10311359627352229,0.07026514565324492,0.490867555141449
